136;1;Wed Jul 18 02:08:36 2018;332;02:08;52263;TRUE;2018-07-18T05:08:33Z;-23.6278815;-46.606098
137;1;Wed Jul 18 02:09:06 2018;332;02:09;52263;TRUE;2018-07-18T05:08:33Z;-23.6278815;-46.606098
138;1;Wed Jul 18 02:09:36 2018;332;02:09;52263;TRUE;2018-07-18T05:09:18Z;-23.6278815;-46.606098
139;1;Wed Jul 18 02:10:07 2018;332;02:10;52263;TRUE;2018-07-18T05:10:03Z;-23.6278815;-46.606098
140;1;Wed Jul 18 02:10:36 2018;332;02:10;52263;TRUE;2018-07-18T05:10:03Z;-23.6278815;-46.606098
141;1;Wed Jul 18 02:11:06 2018;332;02:11;52263;TRUE;2018-07-18T05:10:48Z;-23.6278815;-46.606098
142;1;Wed Jul 18 02:11:36 2018;332;02:11;52263;TRUE;2018-07-18T05:11:33Z;-23.6278815;-46.606098
143;1;Wed Jul 18 02:12:06 2018;332;02:12;52263;TRUE;2018-07-18T05:11:33Z;-23.6278815;-46.606098
144;1;Wed Jul 18 02:12:36 2018;332;02:12;52263;TRUE;2018-07-18T05:12:18Z;-23.6278815;-46.606098
145;1;Wed Jul 18 02:13:06 2018;332;02:13;52263;TRUE;2018-07-18T05:13:03Z;-23.6278815;-46.606098
146;1;Wed Jul 18 02:13:36 2018;332;02:13;52263;TRUE;2018-07-18T05:13:03Z;-23.6278815;-46.606098
147;1;Wed Jul 18 02:14:06 2018;332;02:14;52263;TRUE;2018-07-18T05:13:48Z;-23.6278815;-46.606098
148;1;Wed Jul 18 02:14:36 2018;332;02:14;52263;TRUE;2018-07-18T05:14:33Z;-23.6278815;-46.606098
149;1;Wed Jul 18 02:15:06 2018;332;02:15;52263;TRUE;2018-07-18T05:14:33Z;-23.6278815;-46.606098
150;1;Wed Jul 18 02:15:36 2018;332;02:15;52263;TRUE;2018-07-18T05:15:18Z;-23.6278815;-46.606098
151;1;Wed Jul 18 02:16:06 2018;332;02:16;52263;TRUE;2018-07-18T05:16:03Z;-23.6278815;-46.606098
152;1;Wed Jul 18 02:16:36 2018;332;02:16;52263;TRUE;2018-07-18T05:16:03Z;-23.6278815;-46.606098
153;1;Wed Jul 18 02:17:06 2018;332;02:17;52263;TRUE;2018-07-18T05:16:48Z;-23.6278815;-46.606098
154;1;Wed Jul 18 02:17:36 2018;332;02:17;52263;TRUE;2018-07-18T05:17:33Z;-23.6278815;-46.606098
155;1;Wed Jul 18 02:18:06 2018;332;02:18;52263;TRUE;2018-07-18T05:17:33Z;-23.6278815;-46.606098
156;1;Wed Jul 18 02:18:36 2018;332;02:18;52263;TRUE;2018-07-18T05:18:18Z;-23.6278815;-46.606098
157;1;Wed Jul 18 02:19:06 2018;332;02:19;52263;TRUE;2018-07-18T05:19:03Z;-23.6278815;-46.606098
158;1;Wed Jul 18 02:19:36 2018;332;02:19;52263;TRUE;2018-07-18T05:19:03Z;-23.6278815;-46.606098
159;1;Wed Jul 18 02:20:06 2018;332;02:20;52263;TRUE;2018-07-18T05:19:48Z;-23.6278815;-46.606098
160;1;Wed Jul 18 02:20:36 2018;332;02:20;52263;TRUE;2018-07-18T05:20:33Z;-23.6278815;-46.606098
161;1;Wed Jul 18 02:21:06 2018;332;02:21;52263;TRUE;2018-07-18T05:20:33Z;-23.6278815;-46.606098
162;1;Wed Jul 18 02:21:36 2018;332;02:21;52263;TRUE;2018-07-18T05:21:18Z;-23.6278815;-46.606098
163;1;Wed Jul 18 02:22:06 2018;332;02:22;52263;TRUE;2018-07-18T05:22:03Z;-23.6278815;-46.606098
164;1;Wed Jul 18 02:22:36 2018;332;02:22;52263;TRUE;2018-07-18T05:22:03Z;-23.6278815;-46.606098
165;1;Wed Jul 18 02:23:06 2018;332;02:23;52263;TRUE;2018-07-18T05:22:48Z;-23.6278815;-46.606098
166;1;Wed Jul 18 02:23:36 2018;332;02:23;52263;TRUE;2018-07-18T05:23:33Z;-23.6278815;-46.606098
167;1;Wed Jul 18 02:24:06 2018;332;02:24;52263;TRUE;2018-07-18T05:23:33Z;-23.6278815;-46.606098
168;1;Wed Jul 18 02:24:36 2018;332;02:24;52263;TRUE;2018-07-18T05:24:18Z;-23.6278815;-46.606098
169;1;Wed Jul 18 02:25:06 2018;332;02:25;52263;TRUE;2018-07-18T05:25:03Z;-23.6278815;-46.606098
170;1;Wed Jul 18 02:25:36 2018;332;02:25;52263;TRUE;2018-07-18T05:25:03Z;-23.6278815;-46.606098
171;1;Wed Jul 18 02:26:06 2018;332;02:26;52263;TRUE;2018-07-18T05:25:48Z;-23.6278815;-46.606098
172;1;Wed Jul 18 02:26:36 2018;332;02:26;52263;TRUE;2018-07-18T05:26:33Z;-23.6278815;-46.606098
173;1;Wed Jul 18 02:27:06 2018;332;02:27;52263;TRUE;2018-07-18T05:26:33Z;-23.6278815;-46.606098
174;1;Wed Jul 18 02:27:36 2018;332;02:27;52263;TRUE;2018-07-18T05:27:18Z;-23.6278815;-46.606098
175;1;Wed Jul 18 02:28:06 2018;332;02:28;52263;TRUE;2018-07-18T05:28:03Z;-23.6278815;-46.606098
176;1;Wed Jul 18 02:28:36 2018;332;02:28;52263;TRUE;2018-07-18T05:28:03Z;-23.6278815;-46.606098
177;1;Wed Jul 18 02:29:06 2018;332;02:29;52263;TRUE;2018-07-18T05:28:48Z;-23.6278815;-46.606098
178;1;Wed Jul 18 02:29:36 2018;332;02:29;52263;TRUE;2018-07-18T05:29:33Z;-23.6278815;-46.606098
179;1;Wed Jul 18 02:30:06 2018;332;02:30;52263;TRUE;2018-07-18T05:29:33Z;-23.6278815;-46.606098
180;1;Wed Jul 18 02:30:37 2018;332;02:30;52263;TRUE;2018-07-18T05:30:18Z;-23.6278815;-46.606098
181;1;Wed Jul 18 02:31:07 2018;332;02:31;52263;TRUE;2018-07-18T05:31:03Z;-23.6278815;-46.606098
182;1;Wed Jul 18 02:31:36 2018;332;02:31;52263;TRUE;2018-07-18T05:31:03Z;-23.6278815;-46.606098
183;1;Wed Jul 18 02:32:07 2018;332;02:32;52263;TRUE;2018-07-18T05:31:48Z;-23.6278815;-46.606098
184;1;Wed Jul 18 02:32:36 2018;332;02:32;52263;TRUE;2018-07-18T05:32:33Z;-23.6278815;-46.606098
